u_id,i_id,rating,timestamp
4864,75,2,20/09/1997 6:11
4865,2813,2,20/09/1997 6:11
4867,2813,2,20/09/1997 6:11
4881,75,2,20/09/1997 6:11
4882,2813,2,20/09/1997 6:11
4883,75,2,20/09/1997 6:11
4884,2813,2,20/09/1997 6:11
4886,75,2,20/09/1997 6:11
4904,94,2,20/09/1997 6:11
4919,2813,2,20/09/1997 6:11
4921,75,2,20/09/1997 6:11
4922,2813,2,20/09/1997 6:11
4923,2813,2,20/09/1997 6:11
4924,2813,2,20/09/1997 6:11
4925,75,2,20/09/1997 6:11
4926,2813,2,20/09/1997 6:11
4928,2813,2,20/09/1997 6:11
4929,2813,2,20/09/1997 6:11
4930,75,2,20/09/1997 6:11
4932,75,2,20/09/1997 6:11
4933,2813,2,20/09/1997 6:11
4935,2813,2,20/09/1997 6:11
4938,75,2,20/09/1997 6:11
4939,2813,2,20/09/1997 6:11
4940,2813,2,20/09/1997 6:11
4941,75,2,20/09/1997 6:11
4943,2813,2,20/09/1997 6:11
4944,2813,2,20/09/1997 6:11
4945,2813,2,20/09/1997 6:11
4946,2813,2,20/09/1997 6:11
4948,2813,2,20/09/1997 6:11
4949,2813,2,20/09/1997 6:11
4950,2813,2,20/09/1997 6:11
4951,2813,2,20/09/1997 6:11
4953,75,2,20/09/1997 6:11
4954,75,2,20/09/1997 6:11
4955,2813,2,20/09/1997 6:11
4958,2813,2,20/09/1997 6:11
4960,2813,2,20/09/1997 6:11
4963,75,2,20/09/1997 6:11
4964,2813,2,20/09/1997 6:11
4965,2813,2,20/09/1997 6:11
4966,2813,2,20/09/1997 6:11
4979,2813,2,20/09/1997 6:11
4980,75,2,20/09/1997 6:11
4981,75,2,20/09/1997 6:11
4987,115,2,20/09/1997 6:11
4996,75,2,20/09/1997 6:11
4997,2813,2,20/09/1997 6:11
4998,75,2,20/09/1997 6:11
4999,75,2,20/09/1997 6:11
5000,2813,2,20/09/1997 6:11
5034,2813,2,20/09/1997 6:11
5036,2813,2,20/09/1997 6:11
5037,75,2,20/09/1997 6:11
5038,75,2,20/09/1997 6:11
5040,75,2,20/09/1997 6:11
5045,75,2,20/09/1997 6:11
5046,75,2,20/09/1997 6:11
5049,75,2,20/09/1997 6:11
5050,2813,2,20/09/1997 6:11
5052,75,2,20/09/1997 6:11
5053,75,2,20/09/1997 6:11
5054,2813,2,20/09/1997 6:11
5055,94,2,20/09/1997 6:11
5057,94,2,20/09/1997 6:11
5063,75,2,20/09/1997 6:11
5064,2813,2,20/09/1997 6:11
5065,2813,2,20/09/1997 6:11
5066,2813,2,20/09/1997 6:11
5068,75,2,20/09/1997 6:11
5070,75,2,20/09/1997 6:11
5072,75,2,20/09/1997 6:11
5073,75,2,20/09/1997 6:11
5074,75,2,20/09/1997 6:11
5075,75,2,20/09/1997 6:11
5078,75,2,20/09/1997 6:11
5081,75,2,20/09/1997 6:11
5083,75,2,20/09/1997 6:11
5085,75,2,20/09/1997 6:11
5086,75,2,20/09/1997 6:11
5091,2813,2,20/09/1997 6:11
5093,75,2,20/09/1997 6:11
5100,75,2,20/09/1997 6:11
5102,75,2,20/09/1997 6:11
5103,75,2,20/09/1997 6:11
5104,75,2,20/09/1997 6:11
5106,75,2,20/09/1997 6:11
5107,75,2,20/09/1997 6:11
5108,75,2,20/09/1997 6:11
5109,75,2,20/09/1997 6:11
5112,94,2,20/09/1997 6:11
5113,175,2,20/09/1997 6:11
5127,75,2,20/09/1997 6:11
5135,75,2,20/09/1997 6:11
5138,151,2,20/09/1997 6:11
5141,75,2,20/09/1997 6:11
5156,75,2,20/09/1997 6:11
5160,151,2,20/09/1997 6:11
5171,94,2,20/09/1997 6:11
5172,75,2,20/09/1997 6:11
5173,75,2,20/09/1997 6:11
5186,75,2,20/09/1997 6:11
5206,106,2,20/09/1997 6:11
5229,2978,2,20/09/1997 6:11
5239,2992,2,20/09/1997 6:11
5251,106,2,20/09/1997 6:11
5265,175,2,20/09/1997 6:11
5275,2813,2,20/09/1997 6:11
5276,2813,2,20/09/1997 6:11
5277,75,2,20/09/1997 6:11
5278,75,2,20/09/1997 6:11
5300,94,2,20/09/1997 6:11
5315,75,2,20/09/1997 6:11
5324,91,2,20/09/1997 6:11
5324,3029,2,20/09/1997 6:11
5324,3165,2,20/09/1997 6:11
5357,106,2,20/09/1997 6:11
5363,172,2,20/09/1997 6:11
5364,172,2,20/09/1997 6:11
5365,172,2,20/09/1997 6:11
5366,172,2,20/09/1997 6:11
5368,172,2,20/09/1997 6:11
5369,172,2,20/09/1997 6:11
5380,97,2,20/09/1997 6:11
5382,97,2,20/09/1997 6:11
5383,97,2,20/09/1997 6:11
5385,97,2,20/09/1997 6:11
5386,97,2,20/09/1997 6:11
5387,97,2,20/09/1997 6:11
5388,1025,2,20/09/1997 6:11
5390,75,2,20/09/1997 6:11
5390,3607,2,20/09/1997 6:11
5392,75,2,20/09/1997 6:11
5404,171,2,20/09/1997 6:11
5416,75,2,20/09/1997 6:11
5418,278,2,20/09/1997 6:11
5434,75,2,20/09/1997 6:11
5461,91,2,20/09/1997 6:11
5484,97,2,20/09/1997 6:11
5515,151,2,20/09/1997 6:11
5552,145,2,20/09/1997 6:11
5552,3025,2,20/09/1997 6:11
5552,3063,2,20/09/1997 6:11
5553,3025,2,20/09/1997 6:11
5553,3063,2,20/09/1997 6:11
5554,145,2,20/09/1997 6:11
5554,3473,2,20/09/1997 6:11
5555,145,2,20/09/1997 6:11
5555,3473,2,20/09/1997 6:11
5560,145,2,20/09/1997 6:11
5561,145,2,20/09/1997 6:11
5567,3057,2,20/09/1997 6:11
5569,3029,2,20/09/1997 6:11
5572,3029,2,20/09/1997 6:11
5573,3029,2,20/09/1997 6:11
5575,3029,2,20/09/1997 6:11
5576,3029,2,20/09/1997 6:11
5577,3029,2,20/09/1997 6:11
5580,3165,2,20/09/1997 6:11
5614,167,2,20/09/1997 6:11
5619,890,2,20/09/1997 6:11
5628,890,2,20/09/1997 6:11
5639,75,2,20/09/1997 6:11
5688,3473,2,20/09/1997 6:11
5754,131,2,20/09/1997 6:11
5844,131,2,20/09/1997 6:11
5879,131,2,20/09/1997 6:11
5907,75,2,20/09/1997 6:11
5915,91,2,20/09/1997 6:11
5994,3484,2,20/09/1997 6:11
6097,3481,2,20/09/1997 6:11
6194,278,2,20/09/1997 6:11
6205,75,2,20/09/1997 6:11
6217,2870,2,20/09/1997 6:11
6239,75,2,20/09/1997 6:11
6252,75,2,20/09/1997 6:11
6312,94,2,20/09/1997 6:11
6325,167,2,20/09/1997 6:11
6334,94,2,20/09/1997 6:11
6338,3485,2,20/09/1997 6:11
4,92,2,20/09/1997 6:11
5,2992,1,20/09/1997 6:11
6,3470,1,20/09/1997 6:11
7,171,1,20/09/1997 6:11
9,114,1,20/09/1997 6:11
16,90,1,20/09/1997 6:11
25,172,1,20/09/1997 6:11
28,3483,1,20/09/1997 6:11
31,172,1,20/09/1997 6:11
35,3275,1,20/09/1997 6:11
38,3168,1,20/09/1997 6:11
40,159,1,20/09/1997 6:11
46,153,1,20/09/1997 6:11
51,3275,1,20/09/1997 6:11
57,94,1,20/09/1997 6:11
59,145,1,20/09/1997 6:11
65,723,1,20/09/1997 6:11
71,1025,2,20/09/1997 6:11
73,3470,1,20/09/1997 6:11
83,172,1,20/09/1997 6:11
88,3471,1,20/09/1997 6:11
96,90,1,20/09/1997 6:11
105,151,1,20/09/1997 6:11
106,3481,2,20/09/1997 6:11
107,98,2,20/09/1997 6:11
127,85,1,20/09/1997 6:11
133,2992,1,20/09/1997 6:11
139,1025,1,20/09/1997 6:11
146,94,1,20/09/1997 6:11
147,3470,1,20/09/1997 6:11
156,91,1,20/09/1997 6:11
160,92,2,20/09/1997 6:11
162,94,1,20/09/1997 6:11
170,3485,1,20/09/1997 6:11
180,94,1,20/09/1997 6:11
191,723,1,20/09/1997 6:11
192,151,1,20/09/1997 6:11
207,94,1,20/09/1997 6:11
216,3482,1,20/09/1997 6:11
226,75,2,20/09/1997 6:11
233,75,1,20/09/1997 6:11
237,167,1,20/09/1997 6:11
239,734,1,20/09/1997 6:11
244,75,1,20/09/1997 6:11
251,107,1,20/09/1997 6:11
252,173,2,20/09/1997 6:11
259,3275,1,20/09/1997 6:11
260,92,2,20/09/1997 6:11
272,97,2,20/09/1997 6:11
277,75,2,20/09/1997 6:11
281,151,1,20/09/1997 6:11
292,151,2,20/09/1997 6:11
298,734,1,20/09/1997 6:11
299,2870,2,20/09/1997 6:11
308,91,1,20/09/1997 6:11
315,75,2,20/09/1997 6:11
325,94,2,20/09/1997 6:11
339,3165,2,20/09/1997 6:11
341,91,1,20/09/1997 6:11
343,151,2,20/09/1997 6:11
348,1401,1,20/09/1997 6:11
349,75,1,20/09/1997 6:11
358,3168,1,20/09/1997 6:11
367,3484,1,20/09/1997 6:11
368,94,1,20/09/1997 6:11
370,115,1,20/09/1997 6:11
373,75,1,20/09/1997 6:11
374,278,2,20/09/1997 6:11
383,114,1,20/09/1997 6:11
385,153,1,20/09/1997 6:11
388,3470,1,20/09/1997 6:11
390,2062,1,20/09/1997 6:11
392,890,1,20/09/1997 6:11
393,3165,2,20/09/1997 6:11
394,1401,1,20/09/1997 6:11
400,115,1,20/09/1997 6:11
403,1402,1,20/09/1997 6:11
409,91,1,20/09/1997 6:11
414,151,1,20/09/1997 6:11
420,91,1,20/09/1997 6:11
422,97,1,20/09/1997 6:11
426,91,2,20/09/1997 6:11
428,97,1,20/09/1997 6:11
433,91,1,20/09/1997 6:11
434,159,1,20/09/1997 6:11
439,427,2,20/09/1997 6:11
442,82,1,20/09/1997 6:11
443,75,1,20/09/1997 6:11
453,98,1,20/09/1997 6:11
457,167,1,20/09/1997 6:11
462,91,1,20/09/1997 6:11
467,106,1,20/09/1997 6:11
471,94,1,20/09/1997 6:11
474,1971,1,20/09/1997 6:11
483,91,1,20/09/1997 6:11
491,172,1,20/09/1997 6:11
492,91,1,20/09/1997 6:11
494,3275,1,20/09/1997 6:11
504,94,2,20/09/1997 6:11
508,2752,1,20/09/1997 6:11
518,172,1,20/09/1997 6:11
520,151,1,20/09/1997 6:11
523,2813,1,20/09/1997 6:11
524,2062,1,20/09/1997 6:11
543,1025,1,20/09/1997 6:11
551,106,1,20/09/1997 6:11
567,172,1,20/09/1997 6:11
572,97,1,20/09/1997 6:11
577,97,1,20/09/1997 6:11
580,217,1,20/09/1997 6:11
605,1401,1,20/09/1997 6:11
607,75,1,20/09/1997 6:11
611,173,1,20/09/1997 6:11
615,3054,2,20/09/1997 6:11
623,82,1,20/09/1997 6:11
624,151,2,20/09/1997 6:11
627,217,1,20/09/1997 6:11
633,3482,1,20/09/1997 6:11
640,172,1,20/09/1997 6:11
642,734,1,20/09/1997 6:11
646,85,1,20/09/1997 6:11
648,734,1,20/09/1997 6:11
651,1811,2,20/09/1997 6:11
653,82,1,20/09/1997 6:11
655,94,1,20/09/1997 6:11
656,75,1,20/09/1997 6:11
658,2813,1,20/09/1997 6:11
662,3254,2,20/09/1997 6:11
674,153,1,20/09/1997 6:11
677,3481,1,20/09/1997 6:11
683,97,2,20/09/1997 6:11
690,173,1,20/09/1997 6:11
691,75,1,20/09/1997 6:11
692,1402,1,20/09/1997 6:11
704,847,2,20/09/1997 6:11
709,3485,1,20/09/1997 6:11
719,75,2,20/09/1997 6:11
728,167,1,20/09/1997 6:11
731,151,2,20/09/1997 6:11
732,3171,1,20/09/1997 6:11
736,107,1,20/09/1997 6:11
739,151,1,20/09/1997 6:11
751,91,1,20/09/1997 6:11
755,151,1,20/09/1997 6:11
756,171,1,20/09/1997 6:11
759,97,1,20/09/1997 6:11
763,107,1,20/09/1997 6:11
769,91,1,20/09/1997 6:11
771,91,2,20/09/1997 6:11
772,84,2,20/09/1997 6:11
773,3607,2,20/09/1997 6:11
774,97,1,20/09/1997 6:11
779,171,1,20/09/1997 6:11
784,75,2,20/09/1997 6:11
785,97,1,20/09/1997 6:11
789,115,1,20/09/1997 6:11
790,91,1,20/09/1997 6:11
794,3029,2,20/09/1997 6:11
797,2315,1,20/09/1997 6:11
811,167,1,20/09/1997 6:11
818,181,1,20/09/1997 6:11
819,3168,1,20/09/1997 6:11
821,172,1,20/09/1997 6:11
823,1655,2,20/09/1997 6:11
824,91,1,20/09/1997 6:11
825,3485,1,20/09/1997 6:11
831,723,1,20/09/1997 6:11
834,175,1,20/09/1997 6:11
839,3481,1,20/09/1997 6:11
854,97,2,20/09/1997 6:11
860,2992,1,20/09/1997 6:11
862,2813,2,20/09/1997 6:11
878,3275,1,20/09/1997 6:11
883,847,1,20/09/1997 6:11
885,2813,1,20/09/1997 6:11
887,1306,1,20/09/1997 6:11
891,172,1,20/09/1997 6:11
892,890,1,20/09/1997 6:11
897,91,1,20/09/1997 6:11
910,75,1,20/09/1997 6:11
912,97,2,20/09/1997 6:11
923,3168,1,20/09/1997 6:11
925,115,1,20/09/1997 6:11
930,3481,1,20/09/1997 6:11
934,1400,1,20/09/1997 6:11
936,847,1,20/09/1997 6:11
942,97,1,20/09/1997 6:11
946,115,1,20/09/1997 6:11
948,1400,1,20/09/1997 6:11
951,172,1,20/09/1997 6:11
953,151,1,20/09/1997 6:11
954,115,1,20/09/1997 6:11
955,91,1,20/09/1997 6:11
969,2813,1,20/09/1997 6:11
972,85,2,20/09/1997 6:11
982,3510,2,20/09/1997 6:11
983,3553,2,20/09/1997 6:11
985,172,1,20/09/1997 6:11
989,175,1,20/09/1997 6:11
998,75,2,20/09/1997 6:11
1002,98,1,20/09/1997 6:11
1013,91,1,20/09/1997 6:11
1014,1025,1,20/09/1997 6:11
1016,2438,1,20/09/1997 6:11
1020,92,2,20/09/1997 6:11
1021,97,1,20/09/1997 6:11
1022,734,1,20/09/1997 6:11
1026,85,1,20/09/1997 6:11
1034,151,1,20/09/1997 6:11
1039,173,1,20/09/1997 6:11
1042,734,2,20/09/1997 6:11
1046,97,2,20/09/1997 6:11
1047,90,1,20/09/1997 6:11
1051,847,1,20/09/1997 6:11
1054,114,1,20/09/1997 6:11
1055,97,1,20/09/1997 6:11
1060,2992,1,20/09/1997 6:11
1067,439,2,20/09/1997 6:11
1068,114,1,20/09/1997 6:11
1071,94,1,20/09/1997 6:11
1077,82,1,20/09/1997 6:11
1085,167,1,20/09/1997 6:11
1086,85,1,20/09/1997 6:11
1089,106,1,20/09/1997 6:11
1102,151,1,20/09/1997 6:11
1104,3254,2,20/09/1997 6:11
1105,151,2,20/09/1997 6:11
1113,94,2,20/09/1997 6:11
1120,94,1,20/09/1997 6:11
1126,439,2,20/09/1997 6:11
1127,172,1,20/09/1997 6:11
1129,172,1,20/09/1997 6:11
1135,75,1,20/09/1997 6:11
1136,171,1,20/09/1997 6:11
1138,3165,2,20/09/1997 6:11
1145,3514,1,20/09/1997 6:11
1149,75,1,20/09/1997 6:11
1161,890,2,20/09/1997 6:11
1165,3168,1,20/09/1997 6:11
1166,91,1,20/09/1997 6:11
1167,2870,2,20/09/1997 6:11
1188,3481,1,20/09/1997 6:11
1212,3275,1,20/09/1997 6:11
1215,150,2,20/09/1997 6:11
1218,75,2,20/09/1997 6:11
1224,75,2,20/09/1997 6:11
1242,75,2,20/09/1997 6:11
1246,75,2,20/09/1997 6:11
1250,112,2,20/09/1997 6:11
1257,75,2,20/09/1997 6:11
1267,2813,2,20/09/1997 6:11
1269,1435,2,20/09/1997 6:11
1272,217,2,20/09/1997 6:11
1273,172,2,20/09/1997 6:11
1275,172,2,20/09/1997 6:11
1278,94,2,20/09/1997 6:11
1289,278,2,20/09/1997 6:11
1300,278,2,20/09/1997 6:11
1325,75,2,20/09/1997 6:11
1329,2813,2,20/09/1997 6:11
1334,75,2,20/09/1997 6:11
1341,151,2,20/09/1997 6:11
1348,186,2,20/09/1997 6:11
1350,151,2,20/09/1997 6:11
1354,92,2,20/09/1997 6:11
1357,75,2,20/09/1997 6:11
1363,151,2,20/09/1997 6:11
1367,97,2,20/09/1997 6:11
1369,1811,2,20/09/1997 6:11
1372,2062,2,20/09/1997 6:11
1378,151,2,20/09/1997 6:11
1380,175,2,20/09/1997 6:11
1381,97,2,20/09/1997 6:11
1383,150,2,20/09/1997 6:11
1384,112,2,20/09/1997 6:11
1389,278,2,20/09/1997 6:11
1390,151,2,20/09/1997 6:11
1397,278,2,20/09/1997 6:11
1402,75,2,20/09/1997 6:11
1407,2992,2,20/09/1997 6:11
1413,94,2,20/09/1997 6:11
1414,75,2,20/09/1997 6:11
1415,278,2,20/09/1997 6:11
1417,75,2,20/09/1997 6:11
1419,1811,2,20/09/1997 6:11
1422,151,2,20/09/1997 6:11
1424,97,2,20/09/1997 6:11
1425,153,2,20/09/1997 6:11
1443,91,2,20/09/1997 6:11
1469,97,2,20/09/1997 6:11
1512,151,2,20/09/1997 6:11
1565,92,2,20/09/1997 6:11
1573,92,2,20/09/1997 6:11
1578,94,2,20/09/1997 6:11
1675,172,2,20/09/1997 6:11
1688,172,2,20/09/1997 6:11
1714,172,2,20/09/1997 6:11
1727,172,2,20/09/1997 6:11
1732,172,2,20/09/1997 6:11
1735,172,2,20/09/1997 6:11
1741,92,2,20/09/1997 6:11
1743,172,2,20/09/1997 6:11
1796,92,2,20/09/1997 6:11
1798,172,2,20/09/1997 6:11
1801,172,2,20/09/1997 6:11
1802,172,2,20/09/1997 6:11
1803,172,2,20/09/1997 6:11
1807,172,2,20/09/1997 6:11
1834,172,2,20/09/1997 6:11
1853,92,2,20/09/1997 6:11
1931,2813,2,20/09/1997 6:11
1938,106,2,20/09/1997 6:11
2032,115,2,20/09/1997 6:11
2043,1025,2,20/09/1997 6:11
2129,151,2,20/09/1997 6:11
2160,115,2,20/09/1997 6:11
2209,106,2,20/09/1997 6:11
2267,153,2,20/09/1997 6:11
2292,94,2,20/09/1997 6:11
2309,75,2,20/09/1997 6:11
2319,151,2,20/09/1997 6:11
2326,94,2,20/09/1997 6:11
2333,85,2,20/09/1997 6:11
2335,98,2,20/09/1997 6:11
2346,94,2,20/09/1997 6:11
2360,75,2,20/09/1997 6:11
2364,151,2,20/09/1997 6:11
2365,94,2,20/09/1997 6:11
2373,106,2,20/09/1997 6:11
2384,94,2,20/09/1997 6:11
2386,75,2,20/09/1997 6:11
2397,94,2,20/09/1997 6:11
2406,439,2,20/09/1997 6:11
2418,115,2,20/09/1997 6:11
2422,150,2,20/09/1997 6:11
2514,75,2,20/09/1997 6:11
2527,2813,2,20/09/1997 6:11
2588,1039,2,20/09/1997 6:11
2591,97,2,20/09/1997 6:11
2608,159,2,20/09/1997 6:11
2626,151,2,20/09/1997 6:11
2629,151,2,20/09/1997 6:11
2696,2870,2,20/09/1997 6:11
2813,151,2,20/09/1997 6:11
2821,151,2,20/09/1997 6:11
2833,94,2,20/09/1997 6:11
2846,150,2,20/09/1997 6:11
2864,150,2,20/09/1997 6:11
2894,151,2,20/09/1997 6:11
2899,151,2,20/09/1997 6:11
2909,151,2,20/09/1997 6:11
2911,150,2,20/09/1997 6:11
2924,151,2,20/09/1997 6:11
2945,150,2,20/09/1997 6:11
2973,151,2,20/09/1997 6:11
2989,106,2,20/09/1997 6:11
3067,106,2,20/09/1997 6:11
3078,101,2,20/09/1997 6:11
3113,94,2,20/09/1997 6:11
3236,3029,2,20/09/1997 6:11
3529,1402,2,20/09/1997 6:11
3540,90,2,20/09/1997 6:11
3574,2978,2,20/09/1997 6:11
3702,2992,2,20/09/1997 6:11
3897,98,2,20/09/1997 6:11
4222,75,2,20/09/1997 6:11
4542,172,2,20/09/1997 6:11
4560,1025,2,20/09/1997 6:11
4826,97,2,20/09/1997 6:11
4832,75,2,20/09/1997 6:11
4840,3057,2,20/09/1997 6:11
4938,278,2,20/09/1997 6:11
5160,153,2,20/09/1997 6:11
5206,172,2,20/09/1997 6:11
5251,172,2,20/09/1997 6:11
5315,1655,2,20/09/1997 6:11
5324,3063,2,20/09/1997 6:11
5390,439,2,20/09/1997 6:11
5552,3029,2,20/09/1997 6:11
5553,145,2,20/09/1997 6:11
5554,3474,2,20/09/1997 6:11
5555,3474,2,20/09/1997 6:11
5560,3473,2,20/09/1997 6:11
5567,3029,2,20/09/1997 6:11
5994,3481,2,20/09/1997 6:11
6097,3483,2,20/09/1997 6:11
6194,97,2,20/09/1997 6:11
6338,3482,2,20/09/1997 6:11
