,1,2,3
1100,1797,109,2752
1101,3483,3253,827
1102,3483,3253,827
1103,3025,2752,2315
1104,3025,2752,2315
1105,3025,3472,2752
1106,827,3483,3475
1107,3483,3253,827
1108,3483,3253,827
1109,3483,3253,827
1110,1797,181,2752
1111,2752,3025,109
1112,3483,1797,3253
1113,827,3475,3483
1114,827,3475,3483
1115,1797,109,827
1116,1797,109,827
1117,3253,827,3475
1118,827,3475,1400
1119,3025,2752,2315
1120,1797,3483,109
1121,3472,1435,3025
1122,3475,827,1435
1123,3483,827,3253
1124,827,3475,1400
1125,1797,3486,109
1126,1797,109,3486
1127,3475,827,1435
1128,3483,3253,827
1129,2752,3025,2315
1130,827,3475,1435
1131,3472,3025,1435
1132,3483,3253,827
1133,3025,109,2752
1134,3483,3253,827
1135,827,3472,3475
1136,3472,3025,1435
1137,3025,3472,2752
1138,3483,3253,827
1139,3025,2752,109
1140,109,827,3025
1141,3025,2752,2315
1142,3483,3253,827
1143,181,2752,2315
1144,3025,3472,2752
1145,1797,109,3486
1146,827,3475,3483
1147,3483,1797,3168
1148,1797,3483,3486
1149,1797,827,109
1150,1797,827,109
1151,827,3475,1400
1152,109,3025,2752
1153,3472,1435,3025
1154,827,3475,3253
1155,2752,3025,2315
1156,3472,827,3475
1157,827,1797,3475
1158,3483,3253,827
1159,109,3025,2752
1160,1797,109,3486
1161,3025,2752,2315
1162,3472,3025,1435
1163,827,3475,1400
1164,3483,3253,3168
1165,827,3475,1400
1166,3483,3253,3168
1167,3483,1797,3168
1168,181,1797,2752
1169,3472,1435,827
1170,827,3483,3475
1171,3483,1797,3253
1172,3483,1797,3253
1173,3483,827,3253
1174,827,109,3475
1175,3472,1435,3475
1176,827,3475,3253
1177,3025,2752,2315
1178,827,3475,3253
1179,827,3475,3253
1180,3483,827,3253
1181,1797,109,2752
1182,3472,1435,827
1183,3025,2752,2315
1184,1797,3483,3484
1185,3483,1797,3168
1186,827,3475,109
1187,3025,2752,2315
1188,2752,109,3025
1189,827,3475,1797
1190,827,109,3475
1191,3483,3253,1797
1192,3025,2752,109
1193,827,3475,1435
1194,3025,2752,2315
1195,3472,1435,827
1196,3472,1435,3475
1197,2752,3025,2315
1198,3025,2752,2315
1199,1435,3472,3475
1200,3483,1797,3253
1201,109,1797,827
1202,3483,3253,827
1203,1797,109,3486
1204,827,3475,1400
1205,827,3483,3475
1206,3025,3472,2752
1207,827,3475,3253
1208,1797,109,3483
1209,3472,3025,1435
1210,3483,3253,827
1211,827,3475,3253
1212,1797,109,2752
1213,3483,827,3253
1214,3483,3253,827
1215,3472,1435,3475
1216,3025,2752,2315
1217,109,1797,2752
1218,827,3475,1400
1219,3483,3253,827
1220,3483,827,3253
1221,3025,3472,2752
1222,3025,2752,3472
1223,827,3475,3253
1224,3472,3025,1435
1225,827,3475,3253
1226,3025,2752,181
1227,1797,827,3483
1228,3472,3025,1435
1229,3025,109,2752
1230,3483,3253,827
1231,3472,1435,3475
1232,3025,2752,2315
1233,1797,181,2752
1234,3483,3253,3168
1235,827,3475,109
1236,827,3475,3253
1237,3483,3253,827
1238,1797,181,3486
1239,827,3475,1435
1240,827,3475,3483
1241,3483,3253,827
1242,3025,3472,2752
1243,3472,1435,827
1244,827,3475,3253
1245,3475,1435,827
1246,3025,2315,2752
1247,827,3475,3253
1248,3025,109,2752
1249,1797,109,827
1250,2752,3025,109
1251,827,3475,3253
1252,3483,3253,1797
1253,3472,1435,827
1254,3025,2752,2315
1255,3025,2752,2315
1256,827,3475,3483
1257,3483,827,3253
1258,3025,181,2752
1259,1797,109,2752
1260,827,3472,3475
1261,1797,109,3486
1262,3483,827,3253
1263,3483,3253,827
1264,3472,3025,2752
1265,827,3475,3483
1266,3025,3472,2752
1267,1797,3483,109
1268,827,3483,3475
1269,1797,3483,3486
1270,3472,1435,827
1271,3483,3253,827
1272,1797,109,2752
1273,3472,1435,827
1274,3483,3253,827
1275,3483,3253,3168
1276,827,109,3025
1277,109,827,1797
1278,1797,181,3486
1279,3025,2752,2315
1280,827,3475,3253
1281,827,3475,1435
1282,3025,2752,2315
1283,1797,3483,186
1284,827,3475,3472
1285,3483,3253,827
1286,1797,109,3486
1287,827,109,3475
1288,827,3475,1400
1289,1797,827,109
1290,3025,3472,109
1291,3025,2752,2315
1292,3483,3253,827
1293,3483,827,3253
1294,3483,3253,827
1295,3025,2752,2315
1296,3025,2752,2315
1297,3483,1797,3168
1298,3025,3472,2752
1299,3025,3472,2752
1300,181,1797,2752
1301,1797,3483,827
1302,3472,3025,1435
1303,1797,109,2752
1304,827,3475,3472
1305,827,3475,3253
1306,1435,3472,3475
1307,827,109,3475
1308,3472,3025,1435
1309,109,1797,2752
1310,3475,827,1435
1311,827,3475,1400
1312,1797,109,3483
1313,109,1797,2752
1314,3472,1435,3025
1315,3483,1797,3253
1316,3483,827,1797
1317,3483,3253,827
1318,827,3475,3483
1319,3472,827,3475
1320,109,2752,3025
1321,827,1797,109
1322,3025,109,827
1323,3483,3253,3168
1324,827,109,1797
1325,1797,109,3486
1326,827,3475,3253
1327,3025,3472,2752
1328,827,3475,3483
1329,3472,827,3475
1330,3025,109,3472
1331,3025,2752,2315
1332,827,3475,3253
1333,3483,3253,1797
1334,109,1797,2752
1335,3025,2752,2315
1336,3025,3472,2752
1337,827,3475,3472
1338,3483,3253,827
1339,1797,827,3483
1340,1797,109,2752
1341,1797,3483,827
1342,3025,2752,2315
1343,1797,3483,827
1344,109,827,3025
1345,1797,3483,109
1346,827,3475,109
1347,1797,109,2752
1348,1797,109,3486
1349,3472,827,3475
1350,1797,181,2752
1351,3025,2752,2315
1352,827,3475,3483
1353,3475,827,1435
1354,3025,2752,2315
1355,3472,3025,827
1356,3472,827,3475
1357,3025,2315,2752
1358,827,3475,3253
1359,3025,2752,109
1360,1435,3475,827
1361,827,3475,3472
1362,827,3475,1400
1363,827,3475,1435
1364,827,3475,1400
1365,3483,3253,3168
1366,3483,827,3253
1367,3025,2752,2315
1368,827,3475,3472
1369,827,3475,3253
1370,827,3475,3253
1371,3483,3253,827
1372,2752,3025,2315
1373,1797,109,3486
1374,827,3475,3483
1375,827,3475,1435
1376,827,3475,1435
1377,827,1797,3475
1378,3472,827,3025
1379,3025,2752,109
1380,3475,827,1435
1381,3472,827,3025
1382,3483,1797,827
1383,3483,1797,3253
1384,3483,1797,827
1385,1797,3483,827
1386,827,3475,3483
1387,3483,3253,827
1388,3483,3253,827
1389,3025,2752,2315
1390,3472,1435,1044
1391,827,3475,1435
1392,827,3475,3253
1393,827,3475,109
1394,3483,3253,827
1395,1797,181,2752
1396,109,2752,1797
1397,827,3475,3472
1398,3025,109,2752
1399,1797,3486,109
1400,109,3025,2752
1401,1797,3483,109
1402,3025,2752,2315
1403,3483,1797,3253
1404,3483,827,3253
1405,3025,2752,109
1406,827,3475,3472
1407,827,3253,3475
1408,3483,3253,827
1409,1797,109,3486
1410,3483,3253,827
1411,1797,109,827
1412,3025,3472,2752
1413,1797,109,827
1414,3472,827,3475
1415,827,3475,3253
1416,827,3475,3472
1417,3025,2752,2315
1418,827,3475,3483
1419,1797,3483,186
1420,3483,827,3253
1421,1797,109,2752
1422,3025,2752,2315
1423,1797,3483,827
1424,3025,2752,109
1425,827,109,3475
1426,3025,109,827
1427,827,3475,1400
1428,181,2752,1797
1429,3025,2752,2315
1430,3483,3253,3168
1431,827,3475,3253
1432,3483,3253,827
1433,1797,3483,827
1434,827,3475,3253
1435,827,3475,3483
1436,827,3475,1400
1437,3483,1797,3253
1438,3472,827,3475
1439,3025,2752,109
1440,827,3475,3472
1441,3483,1797,3168
1442,1797,109,2752
1443,109,2752,3025
1444,109,827,1797
1445,109,2752,3025
1446,1797,109,3486
1447,827,3475,3472
1448,3483,1797,3253
1449,3025,2752,2315
1450,3483,1797,3168
1451,827,3475,3253
1452,1797,109,2752
1453,1797,109,2752
1454,3472,827,3475
1455,3483,827,3253
1456,1797,109,2752
1457,3483,3253,827
1458,827,3475,3472
1459,1797,3483,3484
1460,3025,3472,2752
1461,3025,3472,2752
1462,1797,109,2752
1463,3483,1797,3253
1464,1797,109,3486
1465,1797,2752,109
1466,1797,109,2752
1467,1797,109,3486
1468,3483,3253,827
1469,827,3475,3483
1470,1797,827,109
1471,1797,109,2752
1472,827,3475,1797
1473,1797,3483,109
1474,827,3475,3253
1475,1797,109,2752
1476,1435,3472,3475
1477,1797,109,2752
1478,3025,3472,2752
1479,3483,3253,827
1480,1797,109,2752
1481,1797,3483,109
1482,3025,2752,3472
1483,1797,3483,3486
1484,1797,109,2752
1485,827,3475,3483
1486,1797,109,3486
1487,827,3475,3472
1488,109,2752,3025
1489,3025,2752,2315
1490,1797,3483,3486
1491,1797,109,3486
1492,109,1797,2752
1493,109,827,3025
1494,3483,1797,3253
1495,827,109,3475
1496,3025,3472,2752
1497,827,3483,1797
1498,3475,827,1435
1499,827,3475,3472
1500,3025,2752,2315
1501,3483,827,3475
1502,1797,3483,3484
1503,3483,1797,3253
1504,3483,1797,3253
1505,3025,2752,2315
1506,3483,827,1797
1507,827,3475,1797
1508,1797,827,3483
1509,827,3475,109
1510,3483,3253,827
1511,827,3475,1400
1512,827,3475,3253
1513,1797,3486,109
1514,3025,3472,2752
1515,827,3475,1797
1516,827,3475,1435
1517,3025,2752,2315
1518,827,3475,109
1519,1797,109,827
1520,3025,2752,3472
1521,3483,1797,3253
1522,3472,1435,3475
1523,3472,827,3475
1524,827,3475,3483
1525,3025,109,2752
1526,3483,827,3253
1527,3483,1797,827
1528,827,3475,1435
1529,827,109,1797
1530,827,3475,1435
1531,3472,3025,827
1532,3483,3253,827
1533,827,3475,3253
1534,3025,3472,2752
1535,3025,2752,109
1536,1797,109,2752
1537,3472,1435,3025
1538,3025,2752,2315
1539,827,3475,3253
1540,1797,3483,109
1541,3483,3253,1797
1542,3483,3253,827
1543,1797,3483,3168
1544,3472,3025,523
1545,3483,1797,3168
1546,1797,109,3486
1547,827,3475,1797
1548,1797,3483,109
1549,827,3475,109
1550,3025,2752,2315
1551,3025,109,2752
1552,1797,181,2752
1553,3025,2752,2315
1554,3483,827,3253
1555,3472,3025,1435
1556,3025,2315,2752
1557,3025,2752,109
1558,827,3475,3472
1559,1797,3483,109
1560,3025,2315,2752
1561,3483,827,3475
1562,1797,109,2752
1563,3472,1435,3025
1564,3025,2752,2315
1565,827,3475,109
1566,1797,181,2752
1567,3025,2752,181
1568,3025,181,2315
1569,827,3475,3253
1570,827,3475,1400
1571,827,3475,109
1572,3475,827,1435
1573,3025,2752,2315
1574,827,3475,3472
1575,3025,3472,2752
1576,3025,3472,2752
1577,827,3483,3475
1578,1797,109,2752
1579,3472,3025,1435
1580,109,1797,2752
1581,1797,109,2752
1582,827,3475,3483
1583,827,109,3475
1584,3025,3472,2752
1585,2752,109,3025
1586,3025,2752,2315
1587,1797,3483,109
1588,3025,2752,3472
1589,1797,3483,827
1590,3472,1435,3025
1591,827,3475,1400
1592,109,2752,3025
1593,1797,109,827
1594,3025,2752,109
1595,1797,3483,827
1596,3025,2752,109
1597,827,3475,3253
1598,1797,109,3486
1599,3472,1435,3475
1600,827,3475,1400
1601,827,3475,3253
1602,1797,3483,3168
1603,3472,1435,3475
1604,2752,3025,2315
1605,3483,3253,827
1606,3483,1797,827
1607,1797,3483,3486
1608,3483,3253,827
1609,1797,3483,3168
1610,827,3475,109
1611,1797,3483,109
1612,1797,827,109
1613,827,3475,1400
1614,1797,3483,827
1615,3025,3472,2315
1616,1797,3483,3486
1617,3483,827,3253
1618,3472,827,1435
1619,1797,3483,827
1620,3483,3253,827
1621,2752,3025,109
1622,3483,3253,827
1623,3483,3253,1797
1624,827,3475,1435
1625,3483,3253,827
1626,3483,1797,3253
1627,1797,181,3486
1628,827,1797,3475
1629,827,3475,1435
1630,3472,1435,3475
1631,3483,827,1797
1632,3025,2752,2315
1633,3483,3253,1797
1634,3483,1797,3168
1635,1797,827,109
1636,3483,827,3253
1637,181,2752,3025
1638,3483,3253,1797
1639,3025,2752,2315
1640,109,3025,2752
1641,1797,109,2752
1642,3253,3475,827
1643,3025,2752,109
1644,3483,1797,3168
1645,109,827,1797
1646,827,3483,3475
1647,3025,2752,2315
1648,181,3025,2315
1649,3483,1797,3253
1650,827,109,3475
1651,827,3475,3253
1652,3025,2752,2315
1653,2752,181,3025
1654,3025,2752,2315
1655,3025,2752,2315
1656,827,3475,3253
1657,3483,3253,827
1658,1797,3483,109
1659,3483,1797,3253
1660,109,3025,2752
1661,3025,3472,2752
1662,3472,1435,3475
1663,3475,827,1435
1664,827,3483,3253
1665,3483,3253,827
1666,3025,2752,2315
1667,3483,3253,827
1668,3483,3253,827
1669,3025,2752,2315
1670,109,3025,2752
1671,3483,3253,827
1672,1797,109,827
1673,3483,1797,3253
1674,1797,109,3486
1675,3025,2752,109
1676,827,3475,3253
1677,3025,2752,2315
1678,3025,3472,2752
1679,3483,827,1797
1680,3483,3253,827
1681,3025,2752,2315
1682,827,3483,3475
1683,1797,3483,827
1684,3472,1435,3025
1685,3483,1797,3253
1686,3025,2752,2315
1687,1797,109,2752
1688,109,1797,2752
1689,3472,3025,523
1690,827,3475,109
1691,1797,181,2752
1692,1797,109,3486
1693,827,3475,3253
1694,3472,3025,2752
1695,1797,3483,3486
1696,827,3475,3483
1697,1797,3483,109
1698,3025,3472,2752
1699,3472,3025,827
1700,827,3475,109
1701,3472,3025,523
1702,3483,3253,827
1703,1797,3483,109
1704,1797,109,2752
1705,3483,3253,827
1706,1797,109,3486
1707,3483,3253,827
1708,1797,109,3486
1709,1797,3483,109
1710,1797,3483,3484
1711,1797,3483,109
1712,1797,109,3486
1713,3472,1435,3025
1714,109,1797,827
1715,3483,827,3475
1716,3483,827,3253
1717,3483,1797,3253
1718,1797,109,2752
1719,3472,3025,827
1720,3025,2752,2315
1721,1435,3472,3475
1722,1797,181,3486
1723,827,3483,3475
1724,827,3475,3472
1725,827,3483,1797
1726,3483,3253,827
1727,3483,827,3253
1728,3025,2752,109
1729,827,3475,1435
1730,1797,827,109
1731,1797,109,2752
1732,1797,109,827
1733,827,3475,3483
1734,1797,3483,3168
1735,3483,827,3253
1736,3025,3472,2752
1737,827,3475,3253
1738,3472,1435,827
1739,1797,3483,109
1740,3483,3253,827
1741,1797,109,3486
1742,1797,109,3486
1743,3483,3253,827
1744,3025,2752,109
1745,827,3475,3253
1746,1797,109,2752
1747,3483,3253,827
1748,1797,109,3486
1749,3483,3253,827
1750,3025,2752,2315
1751,1797,109,2752
1752,3025,2752,3472
1753,2752,3025,2315
1754,827,3483,1797
1755,3483,827,3253
1756,3025,2752,2315
1757,827,3475,3472
1758,3483,3253,827
1759,3025,2752,2315
1760,109,2752,3025
1761,1797,3486,109
1762,3025,2752,2315
1763,3025,2752,2315
1764,3475,1435,827
1765,3483,3253,3168
1766,2752,109,3025
1767,827,3475,3253
1768,3025,3472,2752
1769,827,3475,3483
1770,827,3475,3483
1771,1797,3486,109
1772,1797,109,2752
1773,3025,2315,2752
1774,1797,109,2752
1775,181,3025,2752
1776,827,3475,109
1777,827,3475,3253
1778,3483,3253,827
1779,3483,1797,3168
1780,1797,109,3486
1781,3483,827,3475
1782,3483,827,3475
1783,827,109,1797
1784,3483,3253,827
1785,3483,1797,3253
1786,1797,109,2752
1787,1797,109,3486
1788,3025,2752,2315
1789,1797,3483,3168
1790,3472,1435,3475
1791,3483,827,3253
1792,827,3475,1435
1793,181,2752,3025
1794,3472,827,3025
1795,3483,1797,3168
1796,827,3475,3253
1797,181,1797,2752
1798,3475,827,1435
1799,3483,3253,827
1800,827,3475,3253
1801,1797,109,3483
1802,1797,3483,186
1803,3483,3253,3168
1804,181,2752,3025
1805,1797,181,3486
1806,827,3472,3475
1807,1797,109,2752
1808,3483,3253,827
1809,827,3475,1797
1810,3025,2752,3472
1811,3025,109,2752
1812,1797,3483,3168
1813,3025,2752,2315
1814,3472,827,3475
1815,1797,3483,109
1816,3025,3472,2752
1817,1797,109,2752
1818,1797,2752,109
1819,3025,2752,2315
1820,1797,109,3486
1821,3472,3025,1435
1822,827,3483,3475
1823,3483,1797,827
1824,2752,1797,3025
1825,3025,2752,2315
1826,3483,1797,3168
1827,3472,3025,1435
1828,827,3475,3483
1829,109,2752,3025
1830,827,3475,3253
1831,827,3475,3253
1832,3483,3253,827
1833,3025,2752,109
1834,3472,3025,523
1835,3483,1797,3253
1836,3475,827,3253
1837,2752,3025,109
1838,1797,3483,109
1839,3472,3025,827
1840,3025,3472,2752
1841,1797,109,827
1842,3483,3253,827
1843,3472,3025,1435
1844,3483,1797,3168
1845,827,3475,1435
1846,1797,827,109
1847,3472,1435,3475
1848,3472,3025,1435
1849,1797,109,3486
1850,3475,827,1435
1851,3483,827,3475
1852,1797,3483,109
1853,3483,3253,827
1854,3025,3472,2752
1855,3472,1435,3475
1856,3483,3253,3168
1857,3472,3025,1435
1858,3025,2752,2315
1859,109,1797,2752
1860,3483,1797,3168
1861,3483,3253,827
1862,3483,1797,3253
1863,3475,1435,827
1864,3483,3253,827
1865,827,3475,3483
1866,3025,2752,181
1867,3025,2752,2315
1868,3483,1797,827
1869,3025,3472,2752
1870,3483,1797,3253
1871,3483,827,3475
1872,3483,3253,3168
1873,3472,1435,827
1874,827,3475,1435
1875,3483,827,3253
1876,827,3475,3253
1877,1797,109,3486
1878,109,2752,3025
1879,827,3475,3472
1880,1797,109,3486
1881,827,3475,3253
1882,3025,2752,2315
1883,1435,3472,3475
1884,1797,3486,181
1885,3025,2315,2752
1886,3025,2752,2315
1887,827,3475,3253
1888,3483,1797,3253
1889,827,3475,3253
1890,3483,3253,827
1891,1797,2752,181
1892,3483,3253,827
1893,3483,3253,827
1894,1797,3483,3484
1895,3025,2752,2315
1896,827,3483,3475
1897,1797,3483,827
1898,3025,2752,2315
1899,827,3475,3483
1900,827,3475,3472
1901,827,3475,1435
1902,3483,3253,827
1903,827,3475,3472
1904,3472,1435,3475
1905,1797,3483,109
1906,827,3472,3475
1907,827,3475,3253
1908,827,3475,3253
1909,1797,109,827
1910,3025,2752,2315
1911,3025,3472,2752
1912,181,1797,2752
1913,3483,3253,3168
1914,2752,3025,109
1915,3025,2752,2315
1916,1797,827,109
1917,3483,3253,827
1918,109,3025,2752
1919,1797,109,2752
1920,3025,109,3472
1921,3483,3253,827
1922,827,3475,1400
1923,109,3025,2752
1924,1797,109,3486
1925,3483,3253,1797
1926,1797,3483,3486
1927,827,3475,3253
1928,1797,2752,109
1929,3025,2752,2315
1930,3025,2752,109
1931,3483,827,1797
1932,3483,827,3253
1933,3472,1435,827
1934,1797,3486,181
1935,2752,3025,109
1936,3483,1797,3253
1937,3472,827,1435
1938,3025,2752,2315
1939,827,3475,3253
1940,3472,3025,1435
1941,1797,3483,3484
1942,109,1797,2752
1943,827,1797,3483
1944,3025,2752,3472
1945,3483,1797,3253
1946,3472,827,1435
1947,827,3475,3253
1948,3025,2752,2315
1949,1797,3483,3168
1950,827,3483,3475
1951,3483,3253,827
1952,1797,109,2752
1953,1797,109,827
1954,3483,827,1797
1955,3483,1797,827
1956,3472,827,3475
1957,3025,2752,109
1958,827,3475,3253
1959,1797,109,2752
1960,3483,3253,827
1961,1797,3483,827
1962,827,3475,109
1963,827,3475,3472
1964,827,3475,1435
1965,3025,2752,3472
1966,3483,3253,827
1967,3025,2752,2315
1968,827,3483,3475
1969,3472,827,3025
1970,109,827,1797
1971,1797,3483,827
1972,827,3475,3483
1973,3472,3025,1435
1974,3025,2752,109
1975,827,3475,3472
1976,827,3475,1435
1977,827,3475,3472
1978,1797,2752,109
1979,827,3475,3472
1980,827,3475,3253
1981,3483,3253,827
1982,3025,2752,2315
1983,109,1797,2752
1984,827,109,3475
1985,3025,2752,2315
1986,827,3475,3472
1987,3025,109,2752
1988,1797,3483,3484
1989,3483,827,3253
1990,1797,109,827
1991,1435,3475,827
1992,3483,3253,827
1993,827,3475,3253
1994,827,3483,3475
1995,1797,2752,109
1996,3025,109,2752
1997,827,3475,1400
1998,3483,1797,3253
1999,3025,2752,109
2000,827,3472,3475
2001,1797,3483,827
2002,827,3475,3472
2003,3483,1797,3168
2004,3025,3472,2752
2005,2752,1797,109
2006,3483,3253,827
2007,3472,1435,3025
2008,3483,3253,827
2009,827,3472,3475
2010,181,2752,1797
2011,109,1797,2752
2012,181,2752,1797
2013,1797,109,2752
2014,827,3483,1797
2015,827,3483,3475
2016,2752,3025,109
2017,3025,2752,2315
2018,1797,109,3486
2019,3483,1797,3253
2020,2752,3025,2315
2021,1797,3483,3484
2022,827,3475,3253
2023,3025,2752,2315
2024,3025,2752,2315
2025,827,3475,3253
2026,1797,3483,3486
2027,1797,827,3483
2028,827,3475,1435
2029,3025,2752,109
2030,3472,1435,1044
2031,827,3483,3475
2032,3025,2752,2315
2033,3483,1797,3253
2034,827,3475,1400
2035,3483,1797,827
2036,827,3475,3253
2037,3025,3472,2315
2038,3025,3472,2752
2039,827,3475,3483
2040,1797,181,3486
2041,827,3475,1435
2042,3025,2752,2315
2043,3025,2752,2315
2044,3472,3025,827
2045,3025,2752,2315
2046,3483,3253,827
2047,3483,3253,827
2048,1797,3483,3168
2049,1797,3483,827
2050,3025,2752,2315
2051,827,3475,3253
2052,3483,1797,3253
2053,109,827,3025
2054,2752,3025,109
2055,3483,827,1797
2056,1797,3483,109
2057,3483,3253,827
2058,1797,109,827
2059,3025,3472,2752
2060,109,3025,2752
2061,3483,3253,827
2062,3483,3253,1797
2063,827,3472,3475
2064,1797,3483,109
2065,3483,3253,1797
2066,3472,3025,2752
2067,3025,3472,523
2068,1797,3483,3486
2069,3025,2752,181
2070,1797,3483,109
2071,3472,1435,1044
2072,3472,1435,827
2073,2752,3025,2315
2074,827,3475,3253
2075,3025,3472,2752
2076,3025,2752,2315
2077,3025,2752,2315
2078,3472,3025,1435
2079,827,3475,3472
2080,827,3475,3253
2081,1797,3486,181
2082,3025,181,2315
2083,827,109,1797
2084,3472,3025,1435
2085,3025,2752,109
2086,3025,2752,2315
2087,827,3475,109
2088,827,3475,1400
2089,3483,3253,3168
2090,827,3475,109
2091,1797,109,3486
2092,3472,3025,1435
2093,827,3475,3253
2094,827,3475,3472
2095,3475,827,1435
2096,1797,3483,109
2097,3472,3025,2752
2098,827,3475,3483
2099,3472,3025,1435
2100,3472,1435,3475
2101,1797,109,3486
2102,3483,3253,827
2103,1797,827,109
2104,1797,109,3486
2105,3483,827,3253
2106,827,3475,3472
2107,827,3475,3472
2108,1435,3475,827
2109,3475,827,1435
2110,827,3475,1400
2111,3025,2752,2315
2112,827,3475,3253
2113,2752,3025,109
2114,3472,1435,3475
2115,3472,1435,827
2116,3483,827,1797
2117,3475,827,1435
2118,3025,2315,2752
2119,1797,109,3486
2120,3472,1435,827
2121,827,3472,3475
2122,827,3475,1435
2123,827,3483,3475
2124,1797,181,2752
2125,1797,109,2752
2126,827,3475,3253
2127,3472,3025,1435
2128,1797,3483,109
2129,827,3475,1400
2130,109,1797,2752
2131,827,3475,3253
2132,3483,827,3253
2133,3025,2752,109
2134,109,1797,827
2135,3472,3025,1435
2136,827,3475,3483
2137,3025,3472,2752
